0.0,67.84492597044766
0.04,68.63477350068212
0.08,67.33238986165495
0.12,67.54281899078316
0.16,63.57551771031997
0.2,67.49505252181528
0.24,59.40956427657604
0.28,68.22640541992193
0.32,54.91340930580934
0.36,64.13259577441536
0.4,65.87259936944159
0.44,46.96623861878386
0.48,61.29844999341858
0.52,66.56969969316046
0.56,43.89457418786593
0.6,45.15890318527155
0.64,66.21763820795822
0.68,56.58261306596864
0.72,33.41301182076789
0.76,39.79599883179481
0.8,63.47747814796033
0.84,55.60018301889227
0.88,29.222477745726884
0.92,25.946732939691874
0.96,48.19387149103582
1.0,60.46571614496328
1.04,36.4026924064593
1.08,18.007023214629935
1.12,20.248844372253693
1.16,43.61428593227982
1.2,54.28649391515374
1.24,28.131871951740884
1.28,11.829731927161047
1.32,11.010085071632725
1.36,25.360326207382013
1.4,45.64006001756954
1.44,28.28783314822243
1.48,8.905458927595545
1.52,4.65013425048999
1.56,6.888548228229707
1.6,21.753919745612937
1.64,29.344188316979846
1.68,9.024258885546544
1.72,2.335340553131493
1.76,1.152143757520263
1.8,1.620734831784676
1.84,5.972341126358039
1.88,7.0943020403420824
1.92,1.0689120855564505
1.96,0.1283084364501863
2.0,-0.003552632444203674
2.04,0.08955339064971035
2.08,1.5039256049796168
2.12,3.0974630886745347
2.16,0.7673385690462164
2.2,0.5047998887056426
2.24,0.8622296756953252
2.28,2.7341364713777128
2.32,12.97913121795119
2.36,26.044004438021894
2.4,10.113785026844868
2.44,3.5833214010588255
2.48,3.0623429683622083
2.52,6.230148745749076
2.56,20.644103481922993
2.6,43.63829955335717
2.64,28.0399164534901
2.68,10.148467302294629
2.72,6.443984367767063
2.76,9.751542941877844
2.8,25.29975437074977
2.84,53.243536989352094
2.88,45.0179484504717
2.92,19.271247682301983
2.96,10.968811802930533
3.0,13.807779782518658
3.04,30.484422072767934
3.08,59.177515259104
3.12,54.86272372272649
3.16,27.192167484095332
3.2,15.901873952919454
3.24,19.33445177946924
3.28,39.09028632145459
3.32,65.18530108146899
3.36,57.07853286040723
3.4,30.28179408662789
3.44,20.531463464813328
3.48,28.530369439810155
3.52,54.170750328812375
3.56,69.15525025886481
3.6,50.25679252637685
3.64,28.81587678005103
3.68,27.92346975221899
3.72,47.71433313334848
3.76,70.6604823912649
3.8,61.7389202815187
3.84,36.94725670142466
3.88,32.2811565502356
3.92,51.45786447801699
3.96,72.17433940591798
4.0,61.7357354179334
4.04,39.17812732236936
4.08,41.2816437000241
4.12,65.54684942384851
4.16,72.20472629899683
4.2,50.67841083320985
4.24,43.160049196037775
4.28,64.32382878378857
4.32,72.7540621269485
4.36,53.36946032954033
4.4,51.11916797496576
4.44,71.68682876885984
4.48,66.79790919233987
4.52,52.72385200031301
4.56,69.91475707099856
4.6,68.19144581066934
4.64,58.86936449465122
4.68,71.21733955909497
4.72,62.49811526229742
4.76,69.84008399384818
4.8,65.72227366794228
4.84,69.29483080728009
4.88,68.75699755037216
4.92,69.77728455431516
4.96,68.9018963128387
